115838.112820807,-5531.952663239
104028.263077902,-6342.40650324384
89209.7742691572,5745.54970751407
166630.707422773,-5225.01564411904
138327.732183295,-2335.3275790438
130677.384957642,8259.55604063356
123728.04526188,-3174.82218148912
146182.735773021,-91.1130086960903
97585.4736796394,-4604.0296338913
119817.444250177,-1195.67317026438
113778.898703508,-2249.66101896058
139822.950612929,2433.65809217367
147381.643110868,2833.85110905786
107142.609009144,-4860.76435046398
101014.981157268,-4088.88148525777
126383.34795146,-450.629385120622
112985.50390078,5669.42974923049
96871.2637720822,-2187.57207599359
107956.181072349,4327.82612511308
123422.597105231,-7527.16549100027
106486.947846242,-1810.44262742301
87799.233448935,-4732.44495267743
102490.9504901,1316.49102872494
125621.500046126,-6480.73020271213
128709.639158335,2440.61372393856
101909.47240761,-989.400726945697
99203.2895735381,4686.65573795586
91155.7986474544,-2345.08152584971
127095.272828518,-7597.43666215043
103594.150579893,-4563.38530635445
110894.428194871,-2268.01618897694
129270.051422407,-5942.23055472133
128940.006474072,-5183.77830253569
96669.6603040006,-1967.82296591863
117882.657129762,-4161.88422290097
106011.238614043,2137.51586380867
119599.547998043,3262.92769634776
130190.902571246,-7916.66585727534
137147.424372405,4720.45921858395
137046.398299227,-3517.06178025551
167325.791024192,5273.55766375165
143122.145681042,4066.46736444589
117027.086605648,-3856.4744360405
131281.196004071,7808.79071503258
125029.41063277,-441.365292252513
108841.851066756,5646.69652683805
122181.707464521,-883.781916454639
133701.806771683,4075.37747380926
137014.532055649,3487.40686881218
119877.502929811,-2244.89922047089
130413.323415181,-7572.50214016316
128518.377155585,5015.73263792943
113557.726594559,-1708.05277823955
138760.216948776,4818.84955960963
147981.167202967,-4478.21536877357
139121.239210817,-3333.48697944464
129212.476978599,-5001.34470198432
98786.2947205573,6747.4159307554
96669.0254620736,4470.97046352237
114365.473938532,5456.01514736594
127089.334527731,-3579.00391637879
131820.082045217,-4603.07273394436
136127.564903368,5911.27511725681
85829.8261860095,1492.53409937274
134769.533496949,4761.51001131847
145740.62782684,-4995.40366894824
92943.5614518472,-5232.19703892966
108441.224547362,-2595.00759599902
112571.370224992,-150.128227074946
105135.134598083,1595.28747625318
130350.804866777,-1632.49452515438
142796.933036683,8804.48446359365
87717.1616368852,-3581.87445997622
111091.266174087,-5112.39082843601
120187.102352887,6235.02191486126
118336.364471687,-2644.70500162488
133166.778416186,-1505.45774856389
133385.974663544,2373.10578401374
106229.48037525,-965.793497580051
147261.324863942,7345.65283641012
128054.247953998,-4658.6865784414
137505.603997973,5083.08453907697
108232.918131339,1695.16948019634
122553.081902168,-4798.49107212127
116155.901259614,-2572.58581044036
135042.785026915,3160.55591063672
150791.210731349,3284.60363905811
98551.3212565587,-1197.59273624256
136820.90603681,2577.81236893454
112899.408028617,-528.032979277457
128997.168909975,-3701.79573751344
141228.708893222,3482.58976478246
142695.895921023,-3946.1194164936
98220.6483402985,7010.85925021152
104969.489371968,4718.06105574745
131231.009484902,-126.939422688658
119847.526259329,4663.08589024837
129953.760356472,279.576130007584
124245.154427207,6351.03921552279
116656.558638838,4079.4721393661
139596.958827851,-4944.80733883364
139484.511016818,6698.59943045911
129046.400326943,4694.97787695745
103013.485626914,5298.14966567009
97868.8956477971,6285.00079191774
109482.374747303,-2386.99151287819
113268.725010883,-841.883673037183
122874.861578479,-6466.37059442767
104473.449840816,5975.75080387542
144309.726232813,8690.07222631568
94006.9500782742,-3622.47590533596
114338.507024798,3619.25851188266
120311.838401589,-2887.89935654135
115987.591975252,-734.098800532646
116697.191967421,-3349.01423296645
143264.043118538,6989.34879370742
103501.463033585,1845.61039022167
166225.122914083,-4874.78860860443
131625.210920126,2259.46883610801
114630.650495931,-822.991936543667
