0,0
0.001,0.0673854874996057
0.002,0.125757398996352
0.003,0.175704206956969
0.004,0.217814383848187
0.005,0.252676402136736
0.006,0.280878734289346
0.007,0.303009852772748
0.008,0.319658230053672
0.009,0.331412338598847
0.01,0.338860650875004
0.011,0.342591639348873
0.012,0.343193776487185
0.013,0.341255534756669
0.014,0.337365386624056
0.015,0.332111804556076
0.016,0.326083261019459
0.017,0.319868228480935
0.018,0.314055179407234
0.019,0.309215331433084
0.02,0.305550556544469
0.021,0.302908050045079
0.022,0.301120687710453
0.023,0.300021345316129
0.024,0.299442898637646
0.025,0.299218223450542
0.026,0.299180195530355
0.027,0.299161690652624
0.028,0.29899606398031
0.029,0.298580948243968
0.03,0.297942336820172
0.031,0.297121474931502
0.032,0.296159607800536
0.033,0.295097980649854
0.034,0.293977838702035
0.035,0.292840427179659
0.036,0.291726991305304
0.037,0.29067877630155
0.038,0.28972953952325
0.039,0.2888773838563
0.04,0.288109811359393
0.041,0.287414322344776
0.042,0.286778417124694
0.043,0.286189596011395
0.044,0.285635359317124
0.045,0.285103207354128
0.046,0.284580640434652
0.047,0.284055762921716
0.048,0.283524975925331
0.049,0.282990708152721
0.05,0.282455523958182
0.051,0.281921987696012
0.052,0.281392663720505
0.053,0.280870116385959
0.054,0.280356910046669
0.055,0.279855609056932
0.056,0.279368764281601
0.057,0.278897689104821
0.058,0.278441481073971
0.059,0.277999007507758
0.06,0.277569135724884
0.061,0.277150733044056
0.062,0.276742666783976
0.063,0.276343804263351
0.064,0.275953012800883
0.065,0.275569159715278
0.066,0.275191259934944
0.067,0.274819090192312
0.068,0.274452672264339
0.069,0.274092028044465
0.07,0.273737179426127
0.071,0.273388148302766
0.072,0.27304495656782
0.073,0.272707626114729
0.074,0.272376178836931
0.075,0.27205063135175
0.076,0.271730893968604
0.077,0.271416778429861
0.078,0.271108092752723
0.079,0.270804644954391
0.08,0.270506243052067
0.081,0.270212695062951
0.082,0.269923809004245
0.083,0.26963939289315
0.084,0.269359254780106
0.085,0.269083229324496
0.086,0.268811225671452
0.087,0.268543165900343
0.088,0.268278972090537
0.089,0.268018566321403
0.09,0.267761870672311
0.091,0.267508807222628
0.092,0.267259298051724
0.093,0.267013265238968
0.094,0.26677063118097
0.095,0.266531321667497
0.096,0.266295264545157
0.097,0.266062387689353
0.098,0.265832618975493
0.099,0.265605886278979
0.1,0.265382117475218
0.101,0.265161240439615
0.102,0.264943183047574
0.103,0.264727873224745
