3.2381
2.86
3.0042
2.4657
2.7523
1.9892
2.7563
2.4287
2.9911
2.7902
2.555
2.6199
2.8055
2.6581
2.6605
2.023
2.6429
2.6501
2.7807
2.6011
2.6114
2.5729
2.415
2.7437
2.7413
2.1204
2.71
2.744
2.6123
2.8154
3.003
2.6577
2.9123
2.7845
2.9694
2.2855
3.1154
2.7366
2.5448
2.5733
2.4275
2.5889
2.6263
2.6433
2.5161
1.9279
2.5101
2.6388
2.6213
2.5791
2.8154
2.5147
2.4754
2.7747
2.7458
1.9823
2.595
2.795
2.6962
2.5959
2.6892
2.9729
2.8072
2.6191
2.5448
1.9973
2.6024
2.677
2.7705
2.8778
2.6052
2.9513
2.5449
2.836
2.6235
2.0859
2.677
2.8292
2.4509
2.8944
2.6807
2.4722
2.5547
2.5573
2.6816
1.9775
2.7296
2.6357
2.593
2.5498
2.4356
2.6843
2.6816
3.0715
2.7865
2.0892
2.6339
3.0361
2.7239
2.5927
2.9845
2.38
2.4933
2.6772
2.7887
2.2632
2.8509
2.7626
2.613
2.3971
2.9499
